128 1572269692 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269693 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269694 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269695 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269696 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269697 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269698 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269699 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269700 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269701 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269702 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269703 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269704 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269705 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269706 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269707 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269708 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269709 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269710 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269711 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269712 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269713 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269714 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269715 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269716 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269717 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269718 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269719 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269720 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269721 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269722 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269723 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269724 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269725 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269726 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269727 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269728 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269729 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269730 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269731 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269732 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269733 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269734 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269735 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269736 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269737 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269738 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269739 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269740 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269741 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269742 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269743 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269744 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269745 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269746 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269747 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269748 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269749 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269750 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269751 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269752 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269753 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269754 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269755 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269756 0,000000 0,600000 18,000000 18,000000 -20,200000
128 1572269757 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269758 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269759 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269760 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269761 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269762 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269763 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269764 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269765 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269766 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269767 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269768 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269769 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269770 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269771 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269772 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269773 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269774 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269775 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269776 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269777 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269778 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269779 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269780 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269781 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269782 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269783 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269784 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269785 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269786 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269787 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269788 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269789 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269790 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269791 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269792 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269793 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269794 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269795 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269796 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269797 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269798 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269799 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269800 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269801 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269802 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269803 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269804 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269805 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269806 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269807 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269808 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269809 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269810 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269811 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269812 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269813 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269814 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269815 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269816 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269817 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269818 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269819 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269820 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269821 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269822 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269823 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269824 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269825 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269826 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269827 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269828 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269829 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269830 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269831 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269832 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269833 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269834 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269835 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269836 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269837 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269838 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269839 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269840 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269841 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269842 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269843 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269844 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269845 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269846 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269847 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269848 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269849 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269850 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269851 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269852 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269853 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269854 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269855 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269856 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269857 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269858 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269859 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269860 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269861 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269862 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269863 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269864 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269865 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269866 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269867 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269868 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269869 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269870 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269871 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269872 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269873 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269874 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269875 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269876 0,000000 1,200000 18,000000 18,000000 -20,200000
128 1572269877 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269878 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269879 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269880 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269881 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269882 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269883 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269884 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269885 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269886 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269887 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269888 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269889 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269890 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269891 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269892 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269893 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269894 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269895 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269896 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269897 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269898 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269899 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269900 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269901 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269902 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269903 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269904 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269905 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269906 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269907 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269908 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269909 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269910 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269911 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269912 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269913 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269914 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269915 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269916 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269917 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269918 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269919 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269920 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269921 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269922 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269923 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269924 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269925 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269926 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269927 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269928 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269929 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269930 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269931 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269932 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269933 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269934 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269935 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269936 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269937 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269938 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269939 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269940 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269941 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269942 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269943 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269944 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269945 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269946 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269947 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269948 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269949 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269950 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269951 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269952 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269953 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269954 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269955 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269956 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269957 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269958 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269959 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269960 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269961 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269962 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269963 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269964 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269965 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269966 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269967 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269968 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269969 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269970 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269971 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269972 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269973 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269974 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269975 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269976 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269977 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269978 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269979 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269980 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269981 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269982 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269983 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269984 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269985 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269986 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269987 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269988 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269989 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269990 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269991 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269992 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269993 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269994 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269995 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269996 0,000000 1,800000 18,000000 18,000000 -20,200000
128 1572269997 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572269998 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572269999 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270000 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270001 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270002 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270003 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270004 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270005 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270006 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270007 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270008 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270009 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270010 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270011 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270012 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270013 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270014 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270015 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270016 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270017 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270018 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270019 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270020 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270021 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270022 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270023 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270024 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270025 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270026 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270027 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270028 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270029 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270030 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270031 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270032 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270033 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270034 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270035 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270036 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270037 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270038 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270039 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270040 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270041 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270042 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270043 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270044 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270045 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270046 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270047 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270048 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270049 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270050 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270051 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270052 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270053 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270054 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270055 0,000000 2,400000 18,000000 18,000000 -20,200000
128 1572270056 0,000000 2,400000 18,000000 18,000000 -20,200000
