125 1572269637 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269638 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269639 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269640 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269641 1,800000 -1,000000 -101,000000 0,000000 0,000000
126 1572269637 4,200000 -1,000000 -101,000000 0,000000 0,000000
126 1572269638 4,200000 -1,000000 -101,000000 0,000000 0,000000
126 1572269639 4,200000 -1,000000 -101,000000 0,000000 0,000000
126 1572269640 4,200000 -1,000000 -101,000000 0,000000 0,000000
126 1572269641 4,200000 -1,000000 -101,000000 0,000000 0,000000
125 1572269757 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269758 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269759 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269760 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269761 1,800000 -1,000000 -101,000000 0,000000 0,000000
126 1572269757 3,600000 -1,000000 -101,000000 0,000000 0,000000
126 1572269758 3,600000 -1,000000 -101,000000 0,000000 0,000000
126 1572269759 3,600000 -1,000000 -101,000000 0,000000 0,000000
126 1572269760 3,600000 -1,000000 -101,000000 0,000000 0,000000
126 1572269761 3,600000 -1,000000 -101,000000 0,000000 0,000000
125 1572269877 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269878 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269879 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269880 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269881 1,800000 -1,000000 -101,000000 0,000000 0,000000
126 1572269877 4,200000 -1,000000 -101,000000 0,000000 0,000000
126 1572269878 4,200000 -1,000000 -101,000000 0,000000 0,000000
126 1572269879 4,200000 -1,000000 -101,000000 0,000000 0,000000
126 1572269880 4,200000 -1,000000 -101,000000 0,000000 0,000000
126 1572269881 4,200000 -1,000000 -101,000000 0,000000 0,000000
125 1572269997 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269998 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572269999 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270000 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270001 1,800000 -1,000000 -101,000000 0,000000 0,000000
126 1572269997 3,600000 -1,000000 -101,000000 0,000000 0,000000
126 1572269998 3,600000 -1,000000 -101,000000 0,000000 0,000000
126 1572269999 3,600000 -1,000000 -101,000000 0,000000 0,000000
126 1572270000 3,600000 -1,000000 -101,000000 0,000000 0,000000
126 1572270001 3,600000 -1,000000 -101,000000 0,000000 0,000000
125 1572270121 1,800000 -1,000000 1,800000 1,800000 0,000000
125 1572270120 1,800000 -1,000000 1,800000 1,800000 0,000000
125 1572270119 1,800000 -1,000000 1,800000 1,800000 0,000000
125 1572270118 1,800000 -1,000000 1,800000 1,800000 0,000000
125 1572270117 1,800000 -1,000000 1,800000 1,800000 0,000000
126 1572270121 3,800000 -1,000000 3,800000 3,800000 0,000000
126 1572270120 3,800000 -1,000000 3,800000 3,800000 0,000000
126 1572270119 3,800000 -1,000000 3,800000 3,800000 0,000000
126 1572270118 3,800000 -1,000000 3,800000 3,800000 0,000000
126 1572270117 3,800000 -1,000000 3,800000 3,800000 0,000000
125 1572270117 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270118 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270119 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270120 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270121 1,800000 -1,000000 -101,000000 0,000000 0,000000
126 1572270117 3,800000 -1,000000 -101,000000 0,000000 0,000000
126 1572270118 3,800000 -1,000000 -101,000000 0,000000 0,000000
126 1572270119 3,800000 -1,000000 -101,000000 0,000000 0,000000
126 1572270120 3,800000 -1,000000 -101,000000 0,000000 0,000000
126 1572270121 3,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270237 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270238 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270239 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270240 1,800000 -1,000000 -101,000000 0,000000 0,000000
125 1572270241 1,800000 -1,000
