130 1572270273 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270274 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270275 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270276 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270382 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270383 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270384 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270385 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270386 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270392 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270393 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270394 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270395 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270396 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270492 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270493 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270494 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270495 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270496 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270502 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270503 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270504 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270505 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270506 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270512 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270513 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270514 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270515 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270516 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270622 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270623 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270624 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270625 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270626 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1572270637 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270638 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270639 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270640 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270641 0,400000 -1,000000 -101,000000 0,000000 0,000000
130 1572270752 0,600000 -1,000000 -101,000000 0,000000 0,000000
130 1572270753 0,600000 -1,000000 -101,000000 0,000000 0,000000
130 1572270754 0,600000 -1,000000 -101,000000 0,000000 0,000000
130 1572270755 0,600000 -1,000
