120 1572270027 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270028 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270029 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270030 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270031 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270032 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270033 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270034 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270035 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270036 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270037 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270038 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270039 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270040 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270041 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270166 244,800000 -1,000000 244,800000 244,800000 0,000000
120 1572270165 244,800000 -1,000000 244,800000 244,800000 0,000000
120 1572270164 244,800000 -1,000000 244,800000 244,800000 0,000000
120 1572270163 244,800000 -1,000000 244,800000 244,800000 0,000000
120 1572270162 244,800000 -1,000000 244,800000 244,800000 0,000000
120 1572270151 122,400000 -1,000000 122,400000 122,400000 0,000000
120 1572270150 122,400000 -1,000000 122,400000 122,400000 0,000000
120 1572270149 122,400000 -1,000000 122,400000 122,400000 0,000000
120 1572270148 122,400000 -1,000000 122,400000 122,400000 0,000000
120 1572270147 122,400000 -1,000000 122,400000 122,400000 0,000000
120 1572270121 2359184,800000 -1,000000 2359184,800000 2359184,800000 0,000000
120 1572270120 2359184,800000 -1,000000 2359184,800000 2359184,800000 0,000000
120 1572270119 2359184,800000 -1,000000 2359184,800000 2359184,800000 0,000000
120 1572270118 2359184,800000 -1,000000 2359184,800000 2359184,800000 0,000000
120 1572270117 2359184,800000 -1,000000 2359184,800000 2359184,800000 0,000000
120 1572270117 2359184,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270118 2359184,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270119 2359184,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270120 2359184,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270121 2359184,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270147 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270148 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270149 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270150 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270151 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270162 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270163 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270164 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270165 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270166 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270237 2359201,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270238 2359201,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270239 2359201,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270240 2359201,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270241 2359201,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270272 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270273 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270274 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270275 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270276 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270277 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270278 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270279 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270280 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270281 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270357 2359224,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270358 2359224,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270359 2359224,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270360 2359224,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270361 2359224,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270387 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270388 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270389 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270390 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270391 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270397 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270398 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270399 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270400 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270401 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270477 2359204,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270478 2359204,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270479 2359204,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270480 2359204,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270481 2359204,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270497 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270498 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270499 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270500 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270501 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270507 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270508 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270509 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270510 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270511 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270517 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270518 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270519 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270520 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270521 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270597 2359246,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270598 2359246,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270599 2359246,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270600 2359246,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270601 2359246,000000 -1,000000 -101,000000 0,000000 0,000000
120 1572270627 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270628 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270629 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270630 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270631 122,400000 -1,000000 -101,000000 0,000000 0,000000
120 1572270642 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270643 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270644 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270645 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270646 244,800000 -1,000000 -101,000000 0,000000 0,000000
120 1572270717 2359202,200000 -1,000000 -101,000000 0,000000 0,000000
120 1572270718 2359202,200000 -1,000000 -101,000000 0,000000 0,000000
120 1572270719 2359202,200000 -1,000000 -101,000000 0,000000 0,000000
120 1572270720 2359202,200000 -1,000000 -101,000000 0,000000 0,000000
120 1572270721 2359202,200000 -1,000000 -101,000000 0,000000 0,000000
120 1572270757 367,200000 -1,000000 -101,000000 0,000000 0,000000
120 1572270758 367,200000 -1,000000 -101,000000 0,000000 0,000000
1
