257 1571391285 1,666667 -1,000000 1,666667 1,666667 0,555556
257 1571391284 1,666667 -1,000000 1,666667 1,666667 0,555556
257 1571391283 1,666667 -1,000000 1,666667 1,666667 0,555556
257 1571391272 1,000000 -1,000000 1,000000 1,000000 0,200000
257 1571391271 1,000000 -1,000000 1,000000 1,000000 0,200000
257 1571391270 1,000000 -1,000000 1,000000 1,000000 0,200000
257 1571391269 1,000000 -1,000000 1,000000 1,000000 0,200000
257 1571391268 1,000000 -1,000000 1,000000 1,000000 0,200000
